|Date|Open|High|Low|Close|Volume
1431|1/9/2009|26.79|26.79|25.35|25.72|5076000
1432|1/8/2009|26.01|26.94|25.95|26.65|4983300
1433|1/7/2009|27.53|27.53|26.36|26.49|5183400
1434|1/6/2009|27.77|28.1|27.24|27.49|3772400
1435|1/5/2009|28.05|28.38|27.43|27.59|4686500
1436|1/2/2009|27.9|28.1|27.37|27.9|3752000
1437|1/1/2009|27.73|27.73|27.73|27.73|0
1438|12/31/2008|27.73|27.73|27.73|27.73|0
1439|12/30/2008|27.3|27.85|26.98|27.73|4674400
1440|12/29/2008|26.77|27.0|25.93|26.85|5984500
1441|12/26/2008|26.0|26.0|26.0|26.0|0
1442|12/25/2008|26.0|26.0|26.0|26.0|0
1443|12/24/2008|26.0|26.0|26.0|26.0|0
1444|12/23/2008|26.35|26.52|25.74|26.0|4981200
1445|12/22/2008|26.42|26.58|25.58|26.25|6084400
1446|12/19/2008|26.4|26.99|25.74|26.43|13825800
1447|12/18/2008|26.67|26.84|26.2|26.66|5193100
1448|12/17/2008|26.5|26.69|25.8|26.42|7391800
1449|12/16/2008|25.5|26.42|25.32|26.38|6957700
1450|12/15/2008|25.78|25.92|24.71|25.3|4981300
1451|12/12/2008|24.5|25.45|24.01|25.07|6511900
1452|12/11/2008|25.96|26.29|25.03|25.66|6668200
1453|12/10/2008|25.94|26.49|25.43|26.3|5761000
1454|12/9/2008|24.5|25.81|24.21|25.44|6779100
1455|12/8/2008|24.24|25.58|23.69|24.66|8756500
1456|12/5/2008|23.21|23.3|22.07|22.61|7442500
1457|12/4/2008|23.2|24.62|22.66|23.62|7663800
1458|12/3/2008|23.26|23.46|22.14|23.14|8086700
1459|12/2/2008|22.75|24.22|22.1|23.84|6963800
1460|12/1/2008|24.86|24.95|23.04|23.28|6870800
1461|11/28/2008|25.15|25.25|24.25|25.1|4175700
1462|11/27/2008|24.86|25.28|24.52|25.15|4701200
1463|11/26/2008|25.0|25.12|23.74|24.5|7410900
1464|11/25/2008|24.1|25.5|23.26|25.19|9332700
1465|11/24/2008|22.1|24.5|21.41|24.23|9614300
1466|11/21/2008|22.76|23.28|21.39|21.68|10234600
1467|11/20/2008|21.29|23.03|20.88|22.46|13498900
1468|11/19/2008|25.4|25.65|20.54|21.96|26719800
1469|11/18/2008|25.85|25.89|24.58|25.43|6013400
1470|11/17/2008|25.88|26.47|25.16|25.55|5706200
1471|11/14/2008|26.7|27.27|25.83|25.88|7046300
1472|11/13/2008|25.28|25.99|24.9|25.72|5863200
1473|11/12/2008|26.51|26.82|25.0|25.4|6256800
1474|11/11/2008|26.6|27.16|25.8|26.18|6785700
1475|11/10/2008|26.91|28.31|26.88|27.49|6734300
1476|11/7/2008|25.54|26.6|25.0|26.08|7918200
1477|11/6/2008|26.8|27.43|25.27|25.41|10680300
1478|11/5/2008|28.98|29.18|27.07|27.95|8520900
1479|11/4/2008|26.92|29.44|26.9|29.23|9228500
1480|11/3/2008|27.05|27.99|26.54|27.54|9657700
1481|10/31/2008|24.5|26.72|23.88|26.07|13151200
1482|10/30/2008|25.46|26.12|22.52|24.06|14925000
1483|10/29/2008|23.75|25.36|22.69|24.61|24230600
1484|10/28/2008|21.45|21.95|17.85|20.63|29119000
1485|10/27/2008|21.0|21.33|19.77|19.95|15819000
1486|10/24/2008|22.55|22.77|20.51|22.38|15705900
1487|10/23/2008|24.03|24.21|22.91|23.44|9000100
1488|10/22/2008|24.4|24.7|23.54|23.8|9085000
1489|10/21/2008|25.44|25.96|24.73|25.0|9103600
1490|10/20/2008|25.25|25.3|24.21|24.79|9650100
1491|10/17/2008|25.45|25.47|23.82|24.52|15863800
1492|10/16/2008|25.0|25.34|23.52|23.96|16778800
1493|10/15/2008|29.3|29.3|25.92|26.34|12673300
1494|10/14/2008|30.11|30.75|28.72|29.1|14170100
1495|10/13/2008|27.52|28.49|26.55|28.45|15530200
1496|10/10/2008|26.2|26.43|23.43|25.55|22146300
1497|10/9/2008|28.85|29.97|27.9|28.43|11943800
1498|10/8/2008|30.24|30.49|26.41|28.3|23937400
1499|10/7/2008|32.0|32.21|30.2|31.24|11702000
1500|10/6/2008|32.3|32.75|31.02|31.7|12437000
1501|10/3/2008|32.45|33.57|32.14|33.26|7447400
1502|10/2/2008|33.92|34.42|31.39|32.5|9896900
1503|10/1/2008|34.34|34.34|33.08|33.69|7061000
1504|9/30/2008|33.05|33.96|32.91|33.75|8611100
1505|9/29/2008|34.78|34.78|33.37|33.64|9698900
1506|9/26/2008|34.92|35.2|34.65|34.97|4591600
1507|9/25/2008|34.75|35.48|34.66|35.29|5938400
1508|9/24/2008|34.4|34.86|34.07|34.57|4538300
1509|9/23/2008|34.08|34.52|34.0|34.4|6074600
1510|9/22/2008|35.0|35.19|34.2|34.2|7014700
1511|9/19/2008|33.61|34.98|33.12|34.98|18660600
1512|9/18/2008|33.83|34.25|32.63|32.81|12168000
1513|9/17/2008|35.16|35.42|33.25|33.83|15819400
1514|9/16/2008|35.92|35.94|34.69|35.16|13709700
1515|9/15/2008|36.9|36.98|35.89|36.24|15408000
1516|9/12/2008|37.52|38.02|37.41|37.81|5189600
1517|9/11/2008|37.21|37.46|36.96|37.41|4737500
1518|9/10/2008|37.55|37.82|37.0|37.44|7711800
1519|9/9/2008|38.5|38.54|37.3|37.75|7173400
1520|9/8/2008|38.92|39.0|38.32|38.5|5978300
1521|9/5/2008|38.77|39.0|37.95|38.17|8100200
1522|9/4/2008|39.82|39.97|38.87|39.03|5179500
1523|9/3/2008|39.61|40.09|39.52|39.71|3272500
1524|9/2/2008|39.26|40.19|39.05|39.9|4574900
1525|9/1/2008|39.16|39.7|39.0|39.42|2657400
1526|8/29/2008|39.17|39.6|39.13|39.38|4289200
1527|8/28/2008|39.18|39.5|38.54|39.25|6901100
1528|8/27/2008|39.33|39.49|39.01|39.35|2822900
1529|8/26/2008|39.27|39.76|38.9|39.46|3451500
1530|8/25/2008|39.39|39.69|39.14|39.26|1711600
1531|8/22/2008|39.37|39.58|38.96|39.5|3987900
1532|8/21/2008|39.41|39.64|39.15|39.28|3351400
1533|8/20/2008|39.93|40.23|39.57|39.72|3163000
1534|8/19/2008|39.85|40.0|39.44|39.85|5489700
1535|8/18/2008|39.6|40.35|39.55|39.99|2974400
1536|7/28/2008|41.99|42.05|41.26|41.26|4692200
1537|7/25/2008|40.75|42.24|40.73|41.81|5306500
1538|7/24/2008|41.9|42.19|41.17|41.35|5415700
1539|7/23/2008|42.6|42.6|42.0|42.13|4422700
1540|7/22/2008|41.34|42.28|41.21|42.1|6378700
1541|7/21/2008|40.92|42.09|40.92|41.44|4310000
1542|7/18/2008|41.11|41.67|40.69|41.25|6363700
1543|7/17/2008|40.28|41.11|40.27|40.93|6015500
1544|7/16/2008|40.7|40.78|40.07|40.5|6190900
1545|7/15/2008|40.47|40.68|40.12|40.36|6321400
1546|7/14/2008|40.81|41.13|40.5|40.69|3485100
1547|7/11/2008|41.5|41.63|40.22|40.56|5533900
1548|7/10/2008|41.05|42.0|40.84|41.23|7546300
1549|7/9/2008|42.0|42.07|41.24|41.49|5881400
1550|7/8/2008|41.94|42.28|41.6|41.86|5825300
1551|7/7/2008|42.75|42.95|42.02|42.73|3792200
1552|7/4/2008|43.4|43.4|42.07|42.2|3233500
1553|7/3/2008|42.3|43.03|41.81|42.61|5787600
1554|7/2/2008|43.5|43.69|42.7|42.77|5128200
1555|7/1/2008|43.5|43.72|42.89|43.32|5826300
1556|6/30/2008|43.8|44.29|43.25|43.82|5961400
1557|6/27/2008|44.6|44.69|43.79|44.12|5095600
1558|6/26/2008|89.95|90.34|88.18|88.58|4636800
1559|6/25/2008|90.87|90.94|88.88|89.68|4943400
1560|6/24/2008|91.5|91.5|89.01|90.07|5546700
1561|6/23/2008|89.99|91.17|89.92|90.6|5203000
1562|6/20/2008|92.12|92.67|89.75|89.81|13682400
1563|6/19/2008|92.99|93.7|91.75|92.38|6206500
1564|6/18/2008|94.34|94.35|92.6|92.65|5172200
1565|6/17/2008|93.43|94.78|93.43|94.39|3867900
1566|6/16/2008|95.24|95.5|92.86|93.47|4682600
1567|6/13/2008|94.37|95.1|93.25|94.86|4535700
1568|6/12/2008|93.8|94.88|93.65|94.21|5664200
1569|6/11/2008|93.92|94.8|92.95|92.95|6424900
1570|6/10/2008|95.93|95.93|93.99|93.99|5557900
1571|6/9/2008|94.5|96.25|93.92|96.12|5149900
1572|6/6/2008|96.23|97.08|94.14|94.42|7223700
1573|6/5/2008|96.53|97.11|96.04|96.25|4865300
1574|6/4/2008|95.8|97.11|95.5|96.69|4558500
1575|6/3/2008|95.02|96.8|95.02|96.7|4713000
1576|6/2/2008|96.7|96.89|95.21|95.21|3919600
1577|5/30/2008|96.8|96.8|95.74|96.37|5487400
1578|5/29/2008|95.22|95.74|94.66|95.37|3453200
1579|5/28/2008|93.64|95.58|93.5|95.18|5186100
1580|5/27/2008|94.18|94.7|93.29|93.8|4779600
1581|5/26/2008|93.15|94.5|93.08|94.07|2107100
1582|5/23/2008|95.5|95.79|93.2|93.35|6616500
1583|5/22/2008|93.5|94.5|93.2|94.22|4261700
1584|5/21/2008|93.5|95.0|93.11|94.16|6209500
1585|5/20/2008|92.6|93.27|92.45|93.07|4548500
1586|5/19/2008|93.11|93.46|92.28|93.36|2869100
1587|5/16/2008|92.28|93.56|91.51|92.83|6478100
1588|5/15/2008|90.8|91.64|90.36|91.64|3687800
1589|5/14/2008|91.68|91.97|90.6|91.24|3491700
1590|5/13/2008|89.77|91.36|89.77|91.29|4908800
1591|5/12/2008|89.49|90.38|89.08|89.78|2175500
1592|5/9/2008|89.94|90.08|88.83|89.09|4609900
1593|5/8/2008|90.04|90.79|89.87|90.45|3842300
1594|5/7/2008|90.84|91.54|90.43|90.78|3349300
1595|5/6/2008|91.58|92.1|90.12|91.17|4200500
1596|5/5/2008|90.69|92.1|90.4|91.6|2500500
1597|5/2/2008|92.12|92.12|90.7|90.92|5290800
1598|4/30/2008|90.26|92.1|90.25|91.65|5239700
1599|4/29/2008|90.17|91.12|89.9|90.73|4462700
1600|4/28/2008|90.28|90.86|89.88|90.41|4419600
1601|4/25/2008|90.51|91.05|89.75|90.05|7476700
1602|4/24/2008|93.0|94.27|91.25|93.83|11178100
1603|4/23/2008|92.01|93.59|91.6|92.98|6595500
1604|4/22/2008|93.0|93.73|90.95|91.87|5648300
1605|4/21/2008|93.76|93.77|92.58|93.02|4723000
1606|4/18/2008|91.51|93.53|91.51|93.45|8477400
1607|4/17/2008|91.65|92.35|90.9|91.65|3986500
1608|4/16/2008|90.69|91.88|90.07|91.5|5015700
1609|4/15/2008|89.8|90.6|89.02|90.1|5557100
1610|4/14/2008|87.69|88.86|87.69|88.56|3940300
1611|4/11/2008|90.65|90.96|88.35|89.03|5817200
1612|4/10/2008|88.8|90.03|87.77|89.99|6277300
1613|4/9/2008|89.0|90.34|88.45|89.09|3655200
1614|4/8/2008|89.01|89.43|88.5|89.35|3768600
1615|4/7/2008|89.19|89.96|89.09|89.24|3900900
1616|4/4/2008|89.0|89.98|88.04|88.86|5286500
1617|4/3/2008|89.47|89.74|88.06|88.81|5293100
1618|4/2/2008|87.75|89.18|87.06|88.58|6693300
1619|4/1/2008|84.71|87.52|84.71|87.15|7884800
1620|3/31/2008|85.65|86.22|84.05|85.31|4962400
1621|3/28/2008|85.75|85.9|84.43|84.89|4545200
1622|3/27/2008|84.39|86.3|84.11|85.93|4987000
1623|3/26/2008|84.71|85.72|83.86|84.03|6425900
1624|3/25/2008|85.75|86.19|84.74|85.57|6562700
1625|3/24/2008|83.73|83.73|83.73|83.73|0
1626|3/21/2008|83.73|83.73|83.73|83.73|0
1627|3/20/2008|84.1|85.99|83.65|83.73|18901600
1628|3/19/2008|86.4|86.81|84.72|85.16|7312400
1629|3/18/2008|84.44|85.69|83.84|85.68|7321000
1630|3/17/2008|81.7|84.7|81.7|83.14|9557500
1631|3/14/2008|84.37|86.0|83.15|83.7|6076000
1632|3/13/2008|83.21|84.3|82.58|84.01|5929300
1633|3/12/2008|85.58|86.57|84.0|84.48|6302000
1634|3/11/2008|82.58|85.2|82.24|84.38|7156800
1635|3/10/2008|82.46|83.7|82.01|82.58|6565700
1636|3/7/2008|83.3|83.95|82.1|83.28|6874000
1637|3/6/2008|86.0|86.0|83.76|84.35|5629400
1638|3/5/2008|82.95|85.12|82.12|84.85|7415100
1639|3/4/2008|83.69|84.65|81.7|82.07|6730000
1640|3/3/2008|82.8|83.63|82.24|83.63|5482800
1641|2/29/2008|84.56|85.19|83.06|83.98|7198500
1642|2/28/2008|86.28|86.61|84.93|85.2|5411500
1643|2/27/2008|86.79|86.85|84.91|86.5|4901100
1644|2/26/2008|85.1|86.87|84.9|86.55|6016900
1645|2/25/2008|85.36|85.85|84.55|85.02|4005800
1646|2/22/2008|84.68|86.0|83.95|84.53|6711600
1647|2/21/2008|86.9|88.1|84.77|85.33|10914600
1648|2/20/2008|87.35|87.37|85.83|86.87|6846900
1649|2/19/2008|87.04|88.7|86.26|88.26|5369400
1650|2/18/2008|86.5|87.83|86.01|87.0|3140900
1651|2/15/2008|87.08|88.19|84.86|85.54|7095000
1652|2/14/2008|87.69|88.39|86.99|87.23|5389200
1653|2/13/2008|85.82|87.2|85.38|86.74|4096200
1654|2/12/2008|84.44|86.78|83.84|86.47|7641600
1655|2/11/2008|83.1|85.0|82.61|84.08|5484000
1656|2/8/2008|84.51|85.73|83.19|83.95|5110100
1657|2/7/2008|85.8|85.8|83.23|84.15|6626600
1658|2/6/2008|83.89|86.27|83.86|85.83|4802800
1659|2/5/2008|87.69|87.9|84.33|85.06|8052800
1660|2/4/2008|88.84|89.17|87.01|87.55|5718700
1661|2/1/2008|87.94|89.02|87.47|87.93|7569200
1662|1/31/2008|86.06|87.91|84.21|87.21|8144000
1663|1/30/2008|85.88|86.59|84.82|85.56|5944800
1664|1/29/2008|83.95|86.96|82.6|85.99|10005200
1665|1/28/2008|82.65|83.82|81.55|83.16|8550600
1666|1/25/2008|85.28|86.62|83.51|84.26|9035500
1667|1/24/2008|83.89|85.0|82.87|84.46|14699000
1668|1/23/2008|86.78|86.78|79.1|80.51|20026700
1669|1/22/2008|80.25|87.53|79.14|85.5|21774200
1670|1/21/2008|90.45|90.46|84.34|85.0|21586300
1671|1/18/2008|94.49|94.5|91.53|91.95|15427700
1672|1/17/2008|95.99|96.34|94.21|94.87|9678500
1673|1/16/2008|98.0|98.85|95.25|95.55|14060300
1674|1/15/2008|99.1|101.02|98.3|98.84|8995400
1675|1/14/2008|99.84|100.22|99.01|99.47|4287500
1676|1/11/2008|99.75|100.5|98.44|99.84|7868500
1677|1/10/2008|105.0|105.0|99.78|99.78|12792100
1678|1/9/2008|104.0|105.74|102.72|104.82|7190700
1679|1/8/2008|104.58|105.5|103.61|103.97|6252300
1680|1/7/2008|101.95|104.45|101.52|104.2|7214800
1681|1/4/2008|102.0|103.42|101.06|102.17|7035500
1682|1/3/2008|100.9|102.31|100.81|101.6|5039700
1683|1/2/2008|100.59|102.45|100.46|100.94|4884900
1684|1/1/2008|101.41|101.41|101.41|101.41|0
1685|12/31/2007|101.41|101.41|101.41|101.41|0
1686|12/28/2007|101.29|101.63|100.5|101.41|1857200
1687|12/27/2007|101.8|102.0|100.7|101.61|3709800
1688|12/26/2007|101.08|101.08|101.08|101.08|0
1689|12/25/2007|101.08|101.08|101.08|101.08|0
1690|12/24/2007|101.08|101.08|101.08|101.08|0
1691|12/21/2007|99.5|101.59|99.02|101.08|18094400
1692|12/20/2007|98.27|99.28|97.75|98.68|4900000
1693|12/19/2007|97.82|98.55|96.25|97.86|4606700
1694|12/18/2007|96.85|98.68|96.68|97.38|5288200
1695|12/17/2007|97.54|97.8|96.22|97.17|5945800
1696|12/14/2007|98.88|99.65|97.19|98.23|5984100
1697|12/13/2007|97.61|99.88|97.37|98.5|8305500
1698|12/12/2007|96.34|98.9|96.34|98.12|7703700
1699|12/11/2007|96.63|97.0|96.11|96.74|4165100
1700|12/10/2007|97.0|97.36|95.81|96.49|4742500
1701|12/7/2007|97.11|97.94|96.69|97.2|4646300
1702|12/6/2007|96.9|98.29|95.83|96.75|6561500
1703|12/5/2007|95.27|96.5|95.0|96.35|4702200
1704|12/4/2007|94.25|95.67|94.1|94.45|4858800
1705|12/3/2007|95.0|95.85|94.24|94.56|3827600
1706|11/30/2007|94.0|95.45|93.65|94.76|5779600
1707|11/29/2007|93.81|94.86|93.06|94.16|5085300
1708|11/28/2007|91.15|93.79|90.66|93.41|6178200
1709|11/27/2007|91.44|91.48|89.55|90.72|6396500
1710|11/26/2007|92.61|93.3|91.53|91.85|4128500
1711|11/23/2007|93.0|93.13|91.97|92.61|3972900
1712|11/22/2007|91.36|93.18|91.36|92.62|6479300
1713|11/21/2007|90.24|91.49|89.56|91.41|9224700
1714|11/20/2007|88.33|91.22|87.6|90.71|9323300
1715|11/19/2007|89.75|90.24|86.62|87.44|10272000
1716|11/16/2007|90.17|90.77|89.61|90.16|9965800
1717|11/15/2007|93.0|93.51|90.74|91.06|6955400
1718|11/14/2007|93.42|93.51|92.8|92.9|4496100
1719|11/13/2007|91.4|92.51|91.19|92.28|5142600
1720|11/12/2007|92.33|92.96|91.03|91.47|5652900
1721|11/9/2007|93.5|93.85|92.24|92.8|6199200
1722|11/8/2007|92.93|94.84|92.8|93.37|5995900
1723|11/7/2007|93.8|94.33|92.8|94.09|4621400
1724|11/6/2007|93.02|94.49|92.77|93.7|4396800
1725|11/5/2007|92.1|93.57|92.0|92.85|4019200
1726|11/2/2007|92.0|93.43|91.56|92.89|7916300
1727|11/1/2007|95.95|96.4|92.52|93.1|8581900
1728|10/31/2007|95.91|96.39|94.9|95.5|6215100
1729|10/30/2007|98.49|98.49|95.77|95.91|8983700
1730|10/29/2007|98.4|98.5|97.41|98.34|4969200
1731|10/26/2007|97.57|98.45|97.38|97.85|5332700
1732|10/25/2007|96.0|97.79|95.5|97.55|6859300
1733|10/24/2007|96.99|97.0|95.63|95.8|4155400
1734|10/23/2007|95.65|96.68|95.06|96.64|5263200
1735|10/22/2007|95.32|96.43|95.0|95.43|5800500
1736|10/19/2007|95.46|97.19|95.27|96.57|6747700
1737|10/18/2007|96.39|96.5|95.37|95.63|3662200
1738|10/17/2007|96.45|96.94|95.43|95.98|4966200
1739|10/16/2007|95.0|95.38|94.84|95.34|4023700
1740|10/15/2007|95.25|95.85|94.8|95.01|3457500
1741|10/12/2007|95.0|95.61|94.55|95.61|3893200
1742|10/11/2007|95.01|95.9|95.0|95.16|4263700
1743|10/10/2007|96.35|96.36|94.99|95.26|4290200
1744|10/9/2007|97.21|97.44|95.91|96.08|4933000
1745|10/8/2007|96.34|97.88|96.03|97.08|4416300
1746|10/5/2007|95.2|96.08|95.0|95.97|3695900
1747|10/4/2007|95.0|95.61|94.6|95.12|4303900
1748|10/3/2007|96.19|96.25|94.96|95.5|2987900
1749|10/2/2007|97.15|97.65|95.32|95.67|5970600
1750|10/1/2007|96.9|97.59|96.5|97.15|4257400
1751|9/28/2007|97.0|97.4|95.75|97.0|5487200
1752|9/27/2007|97.05|97.5|96.6|97.12|4533800
1753|9/26/2007|97.39|97.93|96.43|96.65|4540600
1754|9/25/2007|96.45|97.88|96.25|97.68|6766800
1755|9/24/2007|95.85|97.4|95.71|97.22|5744500
1756|9/21/2007|96.11|97.0|95.4|96.04|17331200
1757|9/20/2007|96.28|96.91|96.03|96.19|4596400
1758|9/19/2007|96.1|96.64|95.6|96.39|7779400
1759|9/18/2007|93.2|95.11|92.79|94.84|5919000
1760|9/17/2007|92.99|94.29|92.4|93.49|5870600
1761|9/14/2007|93.13|93.65|92.33|93.01|4498700
1762|9/13/2007|91.9|93.43|91.75|93.34|3978900
1763|9/12/2007|92.75|93.0|91.96|92.54|5093100
1764|9/11/2007|92.7|93.86|92.29|92.75|5036100
1765|9/10/2007|93.5|93.93|91.71|92.01|5897600
1766|9/7/2007|94.85|96.14|93.01|93.5|6953300
1767|9/6/2007|95.89|96.29|94.4|95.25|5757900
1768|9/5/2007|96.94|97.29|95.14|95.27|5474200
1769|9/4/2007|95.83|97.74|95.4|97.61|5199300
1770|9/3/2007|97.1|97.39|96.21|96.59|3303100
1771|8/31/2007|95.95|97.24|95.3|97.13|7114000
1772|8/30/2007|94.36|95.85|93.6|95.51|4843400
1773|8/29/2007|92.01|94.43|91.7|94.08|5684500
1774|8/28/2007|92.78|93.83|92.44|92.85|3832700
1775|8/27/2007|92.82|94.0|92.7|93.14|2752500
1776|8/24/2007|91.84|93.0|91.78|92.7|2836400
1777|8/23/2007|93.34|93.83|92.63|92.68|4191900
1778|8/22/2007|92.35|93.87|91.58|92.34|6617300
1779|8/21/2007|91.22|92.49|90.16|92.17|6152800
1780|8/20/2007|90.27|91.22|89.67|90.63|4844300
1781|8/17/2007|88.8|92.93|87.0|90.08|19562500
1782|8/16/2007|90.02|91.16|88.82|90.08|14904200
1783|8/15/2007|91.4|92.5|90.33|92.06|6781800
1784|8/14/2007|92.47|93.0|91.52|91.87|5373100
1785|8/13/2007|92.1|93.5|91.76|93.5|5543500
1786|8/10/2007|90.1|92.69|88.39|91.5|12761200
1787|8/9/2007|93.34|94.17|91.38|91.66|8822000
1788|8/8/2007|94.46|94.9|93.61|94.43|6477000
1789|8/7/2007|93.9|94.29|93.1|94.16|5414900
1790|8/6/2007|91.75|93.95|91.69|93.67|6973500
1791|8/3/2007|93.9|93.99|91.57|91.85|5921900
1792|8/2/2007|92.91|94.17|92.5|93.9|5861600
1793|8/1/2007|92.97|94.6|92.61|93.15|7291600
1794|7/31/2007|94.89|95.35|93.82|95.3|8289500
1795|7/30/2007|91.51|94.5|91.09|93.82|8055100
1796|7/27/2007|92.1|93.0|90.25|91.73|15376600
1797|7/26/2007|95.2|96.17|94.0|94.0|10913700
1798|7/25/2007|95.0|96.34|94.5|94.84|8390700
1799|7/24/2007|97.74|98.28|96.03|96.1|5721300
1800|7/23/2007|97.9|98.0|96.87|97.88|4563900
1801|7/20/2007|98.56|99.38|96.98|97.53|8027700
1802|7/19/2007|98.4|98.99|97.36|98.6|5840300
1803|7/18/2007|98.55|99.15|97.4|97.73|6794900
1804|7/17/2007|98.58|99.81|98.23|99.45|5844400
1805|7/16/2007|98.94|100.75|98.74|99.22|5978500
1806|7/13/2007|99.0|99.62|98.02|98.93|6959000
1807|7/12/2007|96.32|97.21|95.34|97.11|5293300
1808|7/11/2007|96.01|96.24|95.0|95.84|6704000
1809|7/10/2007|98.88|99.48|96.0|96.9|6411700
1810|7/9/2007|99.3|100.04|98.72|99.16|5345400
1811|7/6/2007|96.75|98.64|96.11|98.64|4700600
1812|7/5/2007|97.77|98.34|96.26|96.6|5661600
1813|7/4/2007|97.6|97.9|97.05|97.34|2727800
1814|7/3/2007|97.0|97.76|96.95|97.52|5288400
1815|7/2/2007|96.5|96.85|95.86|96.09|5069300
1816|6/29/2007|95.43|97.37|95.12|97.24|7796500
1817|6/28/2007|93.45|94.94|93.1|94.8|4506400
1818|6/27/2007|92.54|93.09|91.63|92.67|5247200
1819|6/26/2007|92.79|93.73|91.62|92.82|6963900
1820|6/25/2007|93.65|95.0|92.53|93.73|6762200
1821|6/22/2007|94.61|95.55|93.96|94.66|4589500
1822|6/21/2007|95.6|95.94|93.91|94.61|7309700
1823|6/20/2007|95.3|97.85|95.11|96.36|8865000
1824|6/19/2007|93.94|95.15|93.71|94.66|5603300
1825|6/18/2007|92.82|94.96|92.14|94.03|10540300
1826|6/15/2007|89.8|92.1|89.55|92.04|30656400
1827|6/14/2007|88.5|89.5|87.72|89.28|6658800
1828|6/13/2007|87.85|88.25|87.01|87.72|6215600
1829|6/12/2007|87.55|88.78|87.21|88.23|6029500
1830|6/11/2007|86.73|88.36|86.5|88.12|6056000
1831|6/8/2007|86.5|87.44|85.43|86.62|9006800
1832|6/7/2007|89.0|89.47|86.42|86.85|8969000
1833|6/6/2007|92.38|92.5|87.65|88.44|10832600
1834|6/5/2007|92.26|93.1|91.81|92.26|6429200
1835|6/4/2007|92.2|92.98|91.4|92.23|5212200
1836|6/1/2007|92.45|93.2|92.11|92.45|5819100
1837|5/31/2007|90.22|93.02|89.94|92.04|8378800
1838|5/30/2007|90.06|90.27|89.01|89.99|5442900
1839|5/29/2007|91.5|91.65|90.0|90.5|4491900
1840|5/28/2007|90.89|90.89|90.89|90.89|0
1841|5/25/2007|90.0|91.92|89.8|90.89|6475000
1842|5/24/2007|90.1|91.39|90.06|90.57|5218900
1843|5/23/2007|91.17|91.58|90.3|90.65|5010700
1844|5/22/2007|91.58|91.58|90.67|91.36|3823500
1845|5/21/2007|90.08|91.81|89.5|91.32|6193300
1846|5/18/2007|88.11|90.28|87.92|90.08|8669800
1847|5/17/2007|89.1|89.49|88.06|88.41|3017400
1848|5/16/2007|88.26|89.35|87.96|88.44|5464500
1849|5/15/2007|87.3|88.9|87.01|88.35|5506000
1850|5/14/2007|87.9|88.4|87.47|87.77|4051400
1851|5/11/2007|86.63|87.89|86.06|87.68|6649900
1852|5/10/2007|88.33|88.57|87.13|87.46|4994400
1853|5/9/2007|88.46|88.46|87.63|87.93|3807700
1854|5/8/2007|88.39|88.45|86.97|87.72|4756200
1855|5/7/2007|88.5|88.88|87.84|88.46|3121500
1856|5/4/2007|87.67|88.6|86.89|88.22|5744000
1857|5/3/2007|87.64|87.85|86.28|87.67|7182600
1858|5/2/2007|87.25|87.41|85.9|87.15|7282700
1859|5/1/2007|87.43|87.43|87.43|87.43|0
1860|4/30/2007|87.7|87.84|86.64|87.43|5094700
1861|4/27/2007|85.9|87.9|85.41|87.74|12513100
1862|4/26/2007|92.0|92.7|88.24|88.47|12300100
1863|4/25/2007|89.5|90.6|88.59|90.21|5995300
1864|4/24/2007|89.0|90.17|88.08|88.77|7587400
1865|4/23/2007|89.61|89.92|88.74|89.15|4326600
1866|4/20/2007|88.85|90.06|88.19|89.61|9237000
1867|4/19/2007|88.01|89.48|87.45|88.9|6764200
1868|4/18/2007|90.15|90.2|88.19|89.32|6506300
1869|4/17/2007|90.51|90.7|89.15|90.15|6674700
1870|4/16/2007|89.3|91.19|88.61|90.9|8004500
1871|4/13/2007|86.5|89.27|86.36|89.22|8947900
1872|4/12/2007|86.55|87.01|85.78|86.44|5641800
1873|4/11/2007|87.98|88.44|86.54|86.9|6358900
1874|4/10/2007|87.0|87.89|86.62|87.77|4983500
1875|4/9/2007|86.77|86.77|86.77|86.77|0
1876|4/6/2007|86.77|86.77|86.77|86.77|0
1877|4/5/2007|85.4|86.96|85.3|86.77|4475100
1878|4/4/2007|84.96|86.36|84.76|85.84|6147700
1879|4/3/2007|84.6|85.41|83.64|84.99|7962400
1880|4/2/2007|84.2|84.58|83.78|84.17|4614800
1881|3/30/2007|83.58|84.89|82.68|84.28|6248200
1882|3/29/2007|82.55|84.28|82.55|83.75|7356000
1883|3/28/2007|81.12|82.79|81.05|82.47|10541100
1884|3/27/2007|80.0|81.68|79.77|81.47|10133200
1885|3/26/2007|78.52|80.19|78.52|79.75|9115600
1886|3/23/2007|79.9|80.04|78.88|79.0|7566700
1887|3/22/2007|79.5|79.75|78.87|79.37|7147300
1888|3/21/2007|77.51|78.23|77.39|78.03|5646500
1889|3/20/2007|77.08|77.99|77.08|77.96|5204800
1890|3/19/2007|77.0|77.63|76.42|77.36|5637800
1891|3/16/2007|76.3|76.85|75.92|76.32|19320200
1892|3/15/2007|76.64|77.13|76.08|77.04|8322400
1893|3/14/2007|76.5|76.64|75.3|75.42|10793800
1894|3/13/2007|79.3|79.3|77.41|77.54|6739200
1895|3/12/2007|78.7|79.65|78.04|78.94|6530700
1896|3/9/2007|78.01|78.84|77.75|78.71|6699000
1897|3/8/2007|78.35|78.59|77.82|78.46|6509600
